id,is_entire_condo,is_entire_rental_unit,is_entire_home,is_room_in_hotel,is_entire_serviced_apartment,is_entire_townhouse,room_type,accommodates,beds,bedrooms,bathrooms,host_years,host_is_superhost,host_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,host_has_profile_pic,neighbourhood_group,neighbourhood,latitude,longitude,availability_365,availability_30,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,instant_bookable,price,has_license,has_air_conditioning,has_hot_water,has_kitchen,has_gym,has_wifi,has_hair_dryer,has_microwave,has_refrigerator,has_pool,has_washer,review_scores_rating_missing,review_scores_cleanliness_missing,review_scores_location_missing,review_scores_communication_missing,host_response_rate_missing,host_acceptance_rate_missing,reviews_per_month_missing,drive_dist_hnl_km,drive_time_hnl_min,drive_dist_wk_km,drive_time_wk_min
931929598357219687,True,False,False,False,False,False,Entire home/apt,6.0,2.0,1.0,1.0,4.492813141683778,True,5.0,5,5.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.698304094251753,-157.9955933234177,315,14.0,2,7.0,2.0,1125.0,30,9,1.0,1.15,4.9,4.83,4.93,4.87,False,370.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,68.3,70.0,71.3,73.8
932236896406167106,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.278035017413377,-157.83347464246674,296,7.0,1,1125.0,2.6,263.4,9,9,1.0,1.02,5.0,4.78,5.0,4.78,True,253.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,24.6,39.6,0.8,3.3
932281407772472993,False,True,False,False,False,False,Entire home/apt,3.0,1.0,1.0,1.0,9.336071184120463,False,20.0,15,15.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27963,-157.82685,122,4.0,2,365.0,2.1,1125.0,72,28,3.0,2.73,4.82,4.68,4.93,4.96,True,219.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.9,34.5,2.2,8.7
932287068734943457,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2840457,-157.8387358,325,9.0,1,1125.0,2.8,234.3,15,12,1.0,0.8,4.53,4.27,4.73,4.6,True,120.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.5,0.9,5.0
932338904983095290,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,248,1.0,1,16.0,1.0,16.0,41,18,1.0,1.76,4.8,4.93,4.9,4.88,False,207.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
932339099877227765,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,265,3.0,1,16.0,1.0,16.0,37,12,1.0,1.49,4.86,4.89,4.78,4.97,False,74.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
932339145005724042,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,257,1.0,1,16.0,1.0,16.0,35,17,1.0,1.47,4.97,4.97,4.97,5.0,False,80.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
932345636756729236,False,True,False,False,False,False,Entire home/apt,5.0,5.0,2.0,2.0,2.409308692676249,False,2.0,1,1.0,within an hour,1.0,0.79,True,Honolulu,Primary Urban Center,21.2848943,-157.8373479,181,3.0,29,365.0,29.0,365.0,7,3,0.0,0.31,5.0,4.29,4.86,5.0,False,139.0,False,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.6,35.4,1.2,6.5
932743674892683382,False,True,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,4.2354551676933605,False,1.0,1,1.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.281212454939812,-157.82583341002464,358,24.0,30,90.0,30.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,181.0,False,True,False,True,True,True,True,True,True,True,True,1,1,1,1,1,1,1,25.6,32.9,1.9,7.1
932873468958932689,True,False,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,9.804243668720057,False,2.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2840457,-157.8387358,311,21.0,3,365.0,3.0,365.0,6,6,2.0,3.0,5.0,5.0,5.0,5.0,False,239.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.5,0.9,5.0
932908349759490498,False,True,False,False,False,False,Entire home/apt,5.0,2.0,2.0,1.0,4.306639288158795,True,1.0,1,1.0,within a few hours,1.0,1.0,True,Honolulu,Central Oahu,21.40335,-157.99792,290,0.0,29,365.0,29.0,365.0,7,4,0.0,0.28,5.0,4.86,5.0,5.0,True,127.0,False,True,True,True,False,True,False,True,True,False,True,0,0,0,0,0,0,0,25.7,28.3,25.1,33.6
932950646211770226,True,False,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,10.067077344284735,False,3.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,East Honolulu,21.286422173940736,-157.71645091474056,212,0.0,29,365.0,29.0,365.0,1,0,0.0,0.04,5.0,5.0,5.0,5.0,True,187.0,False,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,36.0,37.6,14.2,21.4
933360265974688861,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2743201,-157.8202324,288,12.0,1,365.0,1.9,365.0,19,8,0.0,0.77,4.74,4.89,4.89,4.84,True,193.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.9,3.1,10.0
933423862705803569,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,11.170431211498974,False,5.0,5,5.0,within an hour,1.0,0.89,True,Honolulu,Primary Urban Center,21.2941778,-157.8435449,110,0.0,30,365.0,29.0,180.0,4,3,0.0,0.22,5.0,5.0,5.0,5.0,False,210.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,22.9,28.6,2.3,9.3
933429747136994655,False,True,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,11.170431211498974,False,5.0,5,5.0,within an hour,1.0,0.89,True,Honolulu,Primary Urban Center,21.2865092,-157.8364397,241,2.0,30,180.0,29.0,180.0,6,5,1.0,0.24,5.0,4.83,5.0,4.83,False,130.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,23.7,35.9,1.2,5.6
933439307621320192,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,6.217659137577002,True,302.0,135,135.0,within an hour,1.0,0.67,True,Honolulu,Primary Urban Center,21.2790274,-157.831917,364,30.0,2,29.0,2.0,29.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1104.0,True,True,True,True,True,True,False,False,True,True,False,1,1,1,1,0,0,1,24.7,40.1,0.9,3.8
933518263334773486,True,False,False,False,False,False,Entire home/apt,5.0,4.0,2.0,1.0,8.810403832991103,True,39.0,34,34.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.3102816926534,-157.85998746064652,280,5.0,1,365.0,1.0,365.0,67,28,0.0,2.61,4.63,4.64,4.72,4.82,True,206.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,19.8,27.9,5.4,15.1
933525872474209036,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,12.27378507871321,False,2.0,1,1.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2875788,-157.8386869,362,28.0,30,365.0,30.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,True,False,False,True,True,True,False,False,False,True,True,1,1,1,1,1,1,1,23.9,36.3,1.5,6.1
933751034101930622,True,False,False,False,False,False,Entire home/apt,5.0,3.0,2.0,1.0,12.580424366872004,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28276441146804,-157.82835296190186,150,11.0,29,1125.0,29.0,1125.0,7,4,0.0,0.36,5.0,4.71,5.0,5.0,False,160.0,False,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.4,32.6,1.7,6.8
933992310073038316,False,False,False,False,False,False,Private room,1.0,1.0,20.0,6.0,10.053388090349076,False,7.0,3,0.0,within a day,1.0,0.77,True,Honolulu,Primary Urban Center,21.29170171319236,-157.83604760344275,68,0.0,59,365.0,59.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,65.0,False,True,True,True,True,True,False,True,True,True,True,1,1,1,1,0,0,1,23.5,30.4,2.1,9.3
924736986713612817,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,6.0013689253935665,False,28.0,25,25.0,within an hour,0.88,1.0,True,Honolulu,Primary Urban Center,21.28652263106159,-157.83917802209126,26,0.0,1,1125.0,1.0,1125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,368.0,True,True,False,True,False,True,True,True,False,True,True,1,1,1,1,0,0,1,23.3,33.6,2.3,9.3
924869072836302589,False,False,False,False,False,False,Private room,1.0,1.0,24.0,6.0,10.053388090349076,False,7.0,3,0.0,within a day,1.0,0.77,True,Honolulu,Primary Urban Center,21.29225445296782,-157.8361302723944,77,0.0,59,365.0,59.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,59.0,False,True,True,True,True,True,False,True,True,True,True,1,1,1,1,0,0,1,23.4,29.9,1.5,7.1
924906142949130175,False,True,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,10.321697467488022,False,67.0,47,47.0,missing,0.0,0.3,True,Honolulu,Primary Urban Center,21.275226638468485,-157.819461411403,284,12.0,1,365.0,1.0,365.0,68,33,4.0,2.65,4.65,4.63,4.84,4.9,False,190.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,0,0,26.8,35.8,3.1,10.0
924927604177627210,False,False,True,False,False,False,Entire home/apt,10.0,4.0,3.0,2.5,2.461327857631759,True,12.0,10,10.0,within an hour,1.0,1.0,True,Honolulu,Waianae,21.48193,-158.191,332,20.0,1,365.0,2.0,1125.0,76,43,1.0,3.77,5.0,5.0,4.89,5.0,True,688.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,58.8,58.5,61.9,62.3
924927611462152369,False,False,True,False,False,False,Entire home/apt,12.0,5.0,4.0,3.5,2.461327857631759,True,12.0,10,10.0,within an hour,1.0,1.0,True,Honolulu,Waianae,21.485804635484502,-158.1925333464213,331,23.0,2,365.0,2.0,1125.0,106,40,1.0,4.15,5.0,5.0,4.86,5.0,True,559.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,59.2,59.5,62.2,63.3
924977201337768393,False,True,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,4.046543463381246,True,18.0,17,17.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27702807674464,-157.82397874332045,155,12.0,1,365.0,1.0,365.0,62,24,2.0,2.35,4.68,4.66,4.71,4.94,False,110.0,True,True,True,False,False,True,True,True,True,False,False,0,0,0,0,0,0,0,28.1,35.5,2.6,9.2
925009031532588733,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.267624914442164,True,1.0,1,1.0,within an hour,1.0,0.62,True,Honolulu,Primary Urban Center,21.285679902568734,-157.83819638192654,182,0.0,30,90.0,30.0,90.0,7,6,1.0,0.39,4.86,4.86,4.71,5.0,False,175.0,False,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.5,1.4,6.8
925063251190769967,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.481177275838467,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28412374697991,-157.83741927012898,124,26.0,2,365.0,2.3,1125.0,57,19,2.0,2.23,4.82,4.79,4.82,4.86,True,108.0,True,True,True,False,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.6,35.3,0.7,3.8
925292029630711252,False,False,False,False,True,False,Entire home/apt,8.0,4.0,2.0,2.0,2.7926078028747434,False,2910.0,189,79.0,within an hour,1.0,0.9,True,Honolulu,Primary Urban Center,21.27851,-157.83271,0,0.0,1,1125.0,1.0,157.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,40000.0,True,True,False,False,True,True,True,False,True,True,False,1,1,1,1,0,0,1,24.6,39.5,0.8,3.3
925295378450754005,False,False,False,False,True,False,Entire home/apt,8.0,0.0,2.0,2.0,2.7926078028747434,False,2910.0,189,79.0,within an hour,1.0,0.9,True,Honolulu,Primary Urban Center,21.27851,-157.83271,0,0.0,1,1125.0,1.0,52.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,40000.0,True,True,False,False,True,True,True,False,True,True,False,1,1,1,1,0,0,1,24.6,39.5,0.8,3.3
925297711905210753,False,False,False,False,True,False,Entire home/apt,8.0,0.0,2.0,2.0,2.7926078028747434,False,2910.0,189,79.0,within an hour,1.0,0.9,True,Honolulu,Primary Urban Center,21.27851,-157.83271,0,0.0,1,1125.0,1.0,161.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,40000.0,True,True,False,False,True,True,True,False,True,True,False,1,1,1,1,0,0,1,24.6,39.5,0.8,3.3
925474477469322458,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,12.83230663928816,False,4.0,1,1.0,within an hour,1.0,0.83,True,Honolulu,Primary Urban Center,21.27176,-157.81956,189,8.0,29,90.0,29.0,90.0,11,2,0.0,0.44,5.0,5.0,4.91,5.0,False,345.0,False,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,27.6,34.4,3.8,12.2
926551611865255262,False,False,False,False,False,False,Private room,1.0,1.0,1.0,1.0,11.997262149212869,True,1.0,1,0.0,within a few hours,1.0,1.0,True,Honolulu,Ewa,21.334524161558043,-158.06519569961966,230,0.0,60,64.0,60.0,64.0,6,4,1.0,0.3,5.0,5.0,5.0,5.0,False,50.0,False,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,35.2,33.7,39.1,41.0
926847340974703604,False,False,False,False,False,False,Private room,1.0,1.0,1.0,1.0,3.980835044490075,False,5.0,2,0.0,within a day,1.0,0.5,True,Honolulu,Primary Urban Center,21.3023,-157.80013,155,15.0,30,182.0,30.0,182.0,2,1,0.0,0.16,3.0,4.0,4.5,3.0,False,60.0,False,True,False,True,True,True,False,True,True,False,True,0,0,0,0,0,0,0,27.9,32.8,6.1,16.9
926890461042825524,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,9.900068446269678,True,18.0,18,17.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28663,-157.83862,223,4.0,2,30.0,2.0,1125.0,66,33,2.0,2.47,4.82,4.83,4.85,4.89,True,126.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,23.4,34.0,2.4,9.6
927682298076695041,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,9.59069130732375,True,17.0,17,17.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.590160521694667,-157.88984964655762,294,5.0,2,30.0,2.0,30.0,23,12,1.0,0.89,4.83,4.7,4.91,4.91,False,250.0,True,True,True,True,True,True,False,False,True,True,True,0,0,0,0,0,0,0,56.8,61.0,48.6,60.0
927688715421620348,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,10.242299794661191,False,287.0,219,218.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2768501,-157.8239725,301,10.0,2,365.0,2.0,365.0,13,4,0.0,0.53,4.31,4.54,4.62,4.62,True,111.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,28.0,35.4,2.6,9.2
928395810386744810,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2747247,-157.820931,281,3.0,1,365.0,1.9,365.0,26,3,1.0,1.08,4.77,4.73,4.85,4.88,True,225.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
928484312662004150,False,True,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,2.529774127310062,True,3.0,3,3.0,within an hour,1.0,0.99,False,Honolulu,Primary Urban Center,21.28502,-157.83572,158,17.0,1,30.0,1.0,30.0,58,21,1.0,2.19,4.76,4.71,4.88,4.97,False,107.0,True,True,True,True,False,True,True,False,False,True,False,0,0,0,0,0,0,0,23.8,35.9,0.5,2.7
928658288480373275,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,262,1.0,1,16.0,1.0,16.0,7,4,0.0,0.3,4.86,4.86,4.43,4.86,False,248.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
928671099939892298,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,230,0.0,1,16.0,1.0,16.0,46,32,1.0,2.53,4.93,4.98,4.89,4.98,False,270.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
928701867035350692,False,True,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,4.202600958247776,False,138.0,131,131.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.2869649,-157.8327139,280,8.0,1,16.0,1.0,16.0,20,16,2.0,1.04,4.8,4.9,4.95,4.9,False,225.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,1,0,24.2,32.9,0.9,4.7
929023570680435545,False,False,False,False,False,False,Private room,1.0,1.0,1.0,2.0,5.248459958932238,False,1.0,1,0.0,missing,0.0,0.0,True,Honolulu,Koolaupoko,21.433117393861696,-157.8359444683494,269,29.0,90,365.0,90.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,63.0,False,True,True,True,False,True,False,True,True,False,True,1,1,1,1,1,1,1,34.4,35.3,26.1,34.3
929152995465700740,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,10.242299794661191,False,287.0,219,218.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2723939,-157.8215908,299,10.0,2,90.0,2.0,90.0,22,9,0.0,0.85,4.55,4.41,4.64,4.59,True,181.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,27.6,34.4,3.8,12.2
929688474676286257,True,False,False,False,False,False,Entire home/apt,6.0,4.0,2.0,1.0,3.509924709103354,True,2.0,2,2.0,within an hour,1.0,0.92,True,Honolulu,Koolauloa,21.58868,-157.8889,230,23.0,30,30.0,30.0,30.0,73,28,0.0,2.79,4.7,4.59,4.77,4.96,False,209.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,56.6,59.4,48.4,58.4
929747429334702448,False,True,False,False,False,False,Entire home/apt,6.0,3.0,2.0,2.0,3.67419575633128,False,197.0,61,61.0,within a few hours,0.98,0.1,True,Honolulu,Primary Urban Center,21.28367,-157.82919,71,30.0,2,365.0,2.0,365.0,1,0,0.0,0.04,4.0,5.0,5.0,5.0,False,351.0,True,True,True,False,True,True,True,False,False,True,False,0,0,0,0,0,0,0,25.2,32.2,1.5,6.4
934267958139083708,True,False,False,False,False,False,Entire home/apt,5.0,3.0,1.0,1.0,12.010951403148528,True,38.0,33,32.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.27917,-157.82605,88,23.0,2,365.0,2.0,365.0,74,36,2.0,2.82,4.77,4.45,4.91,4.91,False,172.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,26.0,34.7,2.3,8.9
934692544200928829,False,False,False,False,True,False,Entire home/apt,12.0,6.0,3.0,3.0,2.7926078028747434,False,2910.0,189,79.0,within an hour,1.0,0.9,True,Honolulu,Primary Urban Center,21.278507,-157.8327139,0,0.0,1,1125.0,1.0,265.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,181.0,True,True,False,False,True,True,True,False,True,True,False,1,1,1,1,0,0,1,24.6,39.5,0.8,3.3
934105490699101049,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,3.67419575633128,False,197.0,61,61.0,within a few hours,0.98,0.1,True,Honolulu,Primary Urban Center,21.28352,-157.82973,71,30.0,2,365.0,2.0,365.0,2,0,0.0,0.09,4.0,4.5,4.5,4.0,False,180.0,True,True,True,False,True,True,True,False,False,True,False,0,0,0,0,0,0,0,25.3,32.4,1.6,6.6
934219033402842640,False,False,False,True,False,False,Private room,4.0,2.0,1.0,1.0,9.69472963723477,True,139.0,1,0.0,within an hour,1.0,0.66,True,Honolulu,Primary Urban Center,21.28433,-157.83765,1,1.0,2,365.0,2.0,364.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,298.0,True,True,True,True,False,True,True,True,True,True,False,1,1,1,1,0,0,1,23.6,35.3,0.7,3.7
939176723921361298,False,False,True,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,9.530458590006845,False,15.0,15,15.0,within a few hours,1.0,0.68,True,Honolulu,Koolauloa,21.6028366,-157.8985923,329,27.0,30,365.0,30.0,365.0,53,17,1.0,2.03,4.47,4.32,4.66,4.72,False,359.0,True,True,True,True,False,True,False,True,True,False,True,0,0,0,0,0,0,0,58.6,61.5,50.3,60.5
939198194048953366,False,False,True,False,False,False,Entire home/apt,12.0,4.0,3.0,3.0,11.416837782340862,False,26.0,12,7.0,within an hour,1.0,0.97,True,Honolulu,Koolauloa,21.61481,-157.91374,365,30.0,30,365.0,30.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,669.0,False,True,False,True,True,False,False,False,False,False,True,1,1,1,1,0,0,1,60.7,64.0,52.4,63.0
939234657377343695,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2747247,-157.820931,298,6.0,1,365.0,1.9,365.0,41,16,2.0,1.79,4.9,4.95,4.95,4.95,True,205.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
939309768275274742,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,4.046543463381246,True,18.0,17,17.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27951278670305,-157.82434576365696,174,9.0,1,365.0,1.0,365.0,60,33,2.0,2.47,4.87,4.95,4.92,5.0,True,184.0,True,True,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,25.9,35.0,2.2,9.2
